popSize,probCrossover,probMutate,numGens,Stage,Generation,Best_Fitness,Avg_Fitness,test
50, 0.005, 0.001, 10, 3, 5, 177, 191.34, 6
50, 0.005, 0.001, 10, 3, 6, 167, 198.2, 6
50, 0.005, 0.001, 10, 3, 7, 167, 193.0, 6
50, 0.005, 0.001, 10, 3, 8, 166, 173.24, 6
50, 0.005, 0.001, 10, 3, 9, 163, 178.88, 6
50, 0.005, 0.001, 10, 4, 0, 137, 397.28, 6
50, 0.005, 0.001, 10, 4, 1, 161, 372.44, 6
50, 0.005, 0.001, 10, 4, 2, 161, 257.68, 6
50, 0.005, 0.001, 10, 4, 3, 161, 183.56, 6
50, 0.005, 0.001, 10, 4, 4, 161, 184.92, 6
50, 0.005, 0.001, 10, 4, 5, 161, 202.88, 6
50, 0.005, 0.001, 10, 4, 6, 161, 204.52, 6
50, 0.005, 0.001, 10, 4, 7, 161, 183.16, 6
50, 0.005, 0.001, 10, 4, 8, 161, 204.8, 6
50, 0.005, 0.001, 10, 4, 9, 161, 184.36, 6
50, 0.005, 0.001, 10, 1, 0, 177, 377.4, 7
50, 0.005, 0.001, 10, 1, 1, 177, 193.08, 7
50, 0.005, 0.001, 10, 1, 2, 177, 182.58, 7
50, 0.005, 0.001, 10, 1, 3, 176, 186.42, 7
50, 0.005, 0.001, 10, 1, 4, 174, 207.52, 7
50, 0.005, 0.001, 10, 1, 5, 173, 198.94, 7
50, 0.005, 0.001, 10, 1, 6, 165, 210.54, 7
50, 0.005, 0.001, 10, 1, 7, 165, 187.44, 7
50, 0.005, 0.001, 10, 1, 8, 165, 207.74, 7
50, 0.005, 0.001, 10, 1, 9, 164, 192.58, 7
50, 0.005, 0.001, 10, 2, 0, 130, 364.52, 7
50, 0.005, 0.001, 10, 2, 1, 126, 251.6, 7
50, 0.005, 0.001, 10, 2, 2, 103, 232.6, 7
50, 0.005, 0.001, 10, 2, 3, 142, 193.72, 7
50, 0.005, 0.001, 10, 2, 4, 142, 210.0, 7
50, 0.005, 0.001, 10, 2, 5, 142, 178.32, 7
50, 0.005, 0.001, 10, 2, 6, 142, 176.8, 7
50, 0.005, 0.001, 10, 2, 7, 142, 195.12, 7
50, 0.005, 0.001, 10, 2, 8, 142, 174.72, 7
50, 0.005, 0.001, 10, 2, 9, 142, 170.76, 7
50, 0.005, 0.001, 10, 3, 0, 190, 541.54, 7
50, 0.005, 0.001, 10, 3, 1, 189, 460.76, 7
50, 0.005, 0.001, 10, 3, 2, 172, 257.1, 7
50, 0.005, 0.001, 10, 3, 3, 172, 209.22, 7
50, 0.005, 0.001, 10, 3, 4, 172, 187.76, 7
50, 0.005, 0.001, 10, 3, 5, 161, 186.5, 7
50, 0.005, 0.001, 10, 3, 6, 161, 198.06, 7
50, 0.005, 0.001, 10, 3, 7, 161, 180.48, 7
50, 0.005, 0.001, 10, 3, 8, 159, 181.52, 7
50, 0.005, 0.001, 10, 3, 9, 157, 184.28, 7
50, 0.005, 0.001, 10, 4, 0, 190, 334.16, 7
50, 0.005, 0.001, 10, 4, 1, 201, 384.84, 7
50, 0.005, 0.001, 10, 4, 2, 201, 263.08, 7
50, 0.005, 0.001, 10, 4, 3, 201, 241.52, 7
50, 0.005, 0.001, 10, 4, 4, 201, 225.64, 7
50, 0.005, 0.001, 10, 4, 5, 201, 203.36, 7
50, 0.005, 0.001, 10, 4, 6, 201, 207.64, 7
50, 0.005, 0.001, 10, 4, 7, 201, 219.36, 7
50, 0.005, 0.001, 10, 4, 8, 201, 215.32, 7
50, 0.005, 0.001, 10, 4, 9, 201, 222.56, 7
50, 0.005, 0.001, 10, 1, 0, 183, 592.12, 8
50, 0.005, 0.001, 10, 1, 1, 183, 409.36, 8
50, 0.005, 0.001, 10, 1, 2, 170, 233.78, 8
50, 0.005, 0.001, 10, 1, 3, 168, 189.86, 8
50, 0.005, 0.001, 10, 1, 4, 168, 175.38, 8
50, 0.005, 0.001, 10, 1, 5, 168, 177.44, 8
50, 0.005, 0.001, 10, 1, 6, 168, 200.42, 8
50, 0.005, 0.001, 10, 1, 7, 165, 179.32, 8
50, 0.005, 0.001, 10, 1, 8, 165, 189.84, 8
50, 0.005, 0.001, 10, 1, 9, 165, 207.46, 8
50, 0.005, 0.001, 10, 2, 0, 218, 389.96, 8
50, 0.005, 0.001, 10, 2, 1, 211, 317.2, 8
50, 0.005, 0.001, 10, 2, 2, 172, 411.48, 8
50, 0.005, 0.001, 10, 2, 3, 219, 437.68, 8
50, 0.005, 0.001, 10, 2, 4, 240, 264.08, 8
50, 0.005, 0.001, 10, 2, 5, 240, 240.0, 8
50, 0.005, 0.001, 10, 2, 6, 240, 260.48, 8
50, 0.005, 0.001, 10, 2, 7, 240, 257.76, 8
50, 0.005, 0.001, 10, 2, 8, 240, 283.2, 8
50, 0.005, 0.001, 10, 2, 9, 240, 262.84, 8
50, 0.005, 0.001, 10, 3, 0, 199, 523.12, 8
50, 0.005, 0.001, 10, 3, 1, 199, 498.96, 8
50, 0.005, 0.001, 10, 3, 2, 178, 317.5, 8
50, 0.005, 0.001, 10, 3, 3, 172, 199.48, 8
50, 0.005, 0.001, 10, 3, 4, 158, 208.16, 8
50, 0.005, 0.001, 10, 3, 5, 158, 194.42, 8
50, 0.005, 0.001, 10, 3, 6, 155, 206.64, 8
50, 0.005, 0.001, 10, 3, 7, 155, 167.16, 8
50, 0.005, 0.001, 10, 3, 8, 155, 181.34, 8
50, 0.005, 0.001, 10, 3, 9, 154, 174.34, 8
50, 0.005, 0.001, 10, 4, 0, 180, 444.28, 8
50, 0.005, 0.001, 10, 4, 1, 180, 380.76, 8
50, 0.005, 0.001, 10, 4, 2, 180, 349.4, 8
50, 0.005, 0.001, 10, 4, 3, 180, 308.08, 8
50, 0.005, 0.001, 10, 4, 4, 180, 233.64, 8
50, 0.005, 0.001, 10, 4, 5, 180, 248.88, 8
50, 0.005, 0.001, 10, 4, 6, 180, 314.24, 8
50, 0.005, 0.001, 10, 4, 7, 180, 285.36, 8
50, 0.005, 0.001, 10, 4, 8, 180, 284.4, 8
50, 0.005, 0.001, 10, 4, 9, 180, 232.6, 8
50, 0.005, 0.001, 10, 1, 0, 173, 483.56, 9
50, 0.005, 0.001, 10, 1, 1, 173, 263.14, 9
50, 0.005, 0.001, 10, 1, 2, 169, 189.78, 9
50, 0.005, 0.001, 10, 1, 3, 159, 177.42, 9
50, 0.005, 0.001, 10, 1, 4, 159, 174.14, 9
50, 0.005, 0.001, 10, 1, 5, 155, 176.36, 9
50, 0.005, 0.001, 10, 1, 6, 155, 173.54, 9
50, 0.005, 0.001, 10, 1, 7, 152, 173.5, 9
50, 0.005, 0.001, 10, 1, 8, 152, 169.02, 9
50, 0.005, 0.001, 10, 1, 9, 149, 167.36, 9
50, 0.005, 0.001, 10, 2, 0, 45, 378.04, 9
50, 0.005, 0.001, 10, 2, 1, 42, 248.4, 9
50, 0.005, 0.001, 10, 2, 2, 54, 391.84, 9
50, 0.005, 0.001, 10, 2, 3, 283, 418.8, 9
50, 0.005, 0.001, 10, 2, 4, 338, 434.48, 9
50, 0.005, 0.001, 10, 2, 5, 338, 373.32, 9
50, 0.005, 0.001, 10, 2, 6, 67, 400.96, 9
50, 0.005, 0.001, 10, 2, 7, 86, 321.72, 9
50, 0.005, 0.001, 10, 2, 8, 86, 225.64, 9
50, 0.005, 0.001, 10, 2, 9, 86, 176.52, 9
50, 0.005, 0.001, 10, 3, 0, 649, 649.48, 9
50, 0.005, 0.001, 10, 3, 1, 649, 649.06, 9
50, 0.005, 0.001, 10, 3, 2, 649, 649.0, 9
50, 0.005, 0.001, 10, 3, 3, 340, 642.82, 9
50, 0.005, 0.001, 10, 3, 4, 334, 605.56, 9
50, 0.005, 0.001, 10, 3, 5, 334, 470.2, 9
50, 0.005, 0.001, 10, 3, 6, 189, 350.4, 9
50, 0.005, 0.001, 10, 3, 7, 183, 312.32, 9
50, 0.005, 0.001, 10, 3, 8, 183, 257.14, 9
50, 0.005, 0.001, 10, 3, 9, 183, 221.28, 9
50, 0.005, 0.001, 10, 4, 0, 491, 498.72, 9
50, 0.005, 0.001, 10, 4, 1, 65, 479.24, 9
50, 0.005, 0.001, 10, 4, 2, 64, 477.6, 9
50, 0.005, 0.001, 10, 4, 3, 493, 493.56, 9
50, 0.005, 0.001, 10, 4, 4, 493, 493.28, 9
50, 0.005, 0.001, 10, 4, 5, 484, 493.72, 9
50, 0.005, 0.001, 10, 4, 6, 154, 476.96, 9
50, 0.005, 0.001, 10, 4, 7, 419, 482.52, 9
50, 0.005, 0.001, 10, 4, 8, 58, 443.96, 9
50, 0.005, 0.001, 10, 4, 9, 65, 432.44, 9
50, 0.005, 0.005, 2, 1, 0, 156, 516.98, 0
50, 0.005, 0.005, 2, 1, 1, 156, 273.54, 0
50, 0.005, 0.005, 2, 2, 0, 242, 458.84, 0
50, 0.005, 0.005, 2, 2, 1, 231, 384.24, 0
50, 0.005, 0.005, 2, 3, 0, 179, 513.06, 0
50, 0.005, 0.005, 2, 3, 1, 171, 314.86, 0
50, 0.005, 0.005, 2, 4, 0, 294, 444.16, 0
50, 0.005, 0.005, 2, 4, 1, 294, 352.96, 0
50, 0.005, 0.005, 2, 1, 0, 190, 400.18, 1
50, 0.005, 0.005, 2, 1, 1, 175, 272.08, 1
50, 0.005, 0.005, 2, 2, 0, 88, 459.9, 1
50, 0.005, 0.005, 2, 2, 1, 144, 346.68, 1
50, 0.005, 0.005, 2, 3, 0, 176, 529.28, 1
50, 0.005, 0.005, 2, 3, 1, 176, 322.28, 1
50, 0.005, 0.005, 2, 4, 0, 161, 425.28, 1
50, 0.005, 0.005, 2, 4, 1, 161, 327.2, 1
50, 0.005, 0.005, 2, 1, 0, 183, 582.1, 2
50, 0.005, 0.005, 2, 1, 1, 185, 430.52, 2
50, 0.005, 0.005, 2, 2, 0, 54, 387.44, 2
50, 0.005, 0.005, 2, 2, 1, 63, 368.72, 2
50, 0.005, 0.005, 2, 3, 0, 185, 448.98, 2
50, 0.005, 0.005, 2, 3, 1, 185, 316.74, 2
50, 0.005, 0.005, 2, 4, 0, 251, 452.32, 2
50, 0.005, 0.005, 2, 4, 1, 251, 387.56, 2
50, 0.005, 0.005, 2, 1, 0, 185, 382.98, 3
50, 0.005, 0.005, 2, 1, 1, 178, 225.14, 3
50, 0.005, 0.005, 2, 2, 0, 87, 440.82, 3
50, 0.005, 0.005, 2, 2, 1, 73, 400.96, 3
50, 0.005, 0.005, 2, 3, 0, 395, 661.92, 3
50, 0.005, 0.005, 2, 3, 1, 285, 539.98, 3
50, 0.005, 0.005, 2, 4, 0, 341, 474.72, 3
50, 0.005, 0.005, 2, 4, 1, 273, 420.16, 3
50, 0.005, 0.005, 2, 1, 0, 179, 506.58, 4
50, 0.005, 0.005, 2, 1, 1, 179, 359.56, 4
50, 0.005, 0.005, 2, 2, 0, 56, 432.76, 4
50, 0.005, 0.005, 2, 2, 1, 49, 333.52, 4
50, 0.005, 0.005, 2, 3, 0, 350, 574.96, 4
50, 0.005, 0.005, 2, 3, 1, 326, 449.36, 4
50, 0.005, 0.005, 2, 4, 0, 129, 415.16, 4
50, 0.005, 0.005, 2, 4, 1, 129, 233.8, 4
50, 0.005, 0.005, 2, 1, 0, 183, 417.8, 5
50, 0.005, 0.005, 2, 1, 1, 179, 207.6, 5
50, 0.005, 0.005, 2, 2, 0, 189, 460.3, 5
50, 0.005, 0.005, 2, 2, 1, 178, 325.64, 5
50, 0.005, 0.005, 2, 3, 0, 174, 443.28, 5
50, 0.005, 0.005, 2, 3, 1, 174, 312.24, 5
50, 0.005, 0.005, 2, 4, 0, 262, 399.6, 5
50, 0.005, 0.005, 2, 4, 1, 184, 417.56, 5
50, 0.005, 0.005, 2, 1, 0, 180, 332.18, 6
50, 0.005, 0.005, 2, 1, 1, 177, 229.3, 6
50, 0.005, 0.005, 2, 2, 0, 40, 315.44, 6
50, 0.005, 0.005, 2, 2, 1, 145, 269.48, 6
50, 0.005, 0.005, 2, 3, 0, 201, 599.56, 6
50, 0.005, 0.005, 2, 3, 1, 201, 506.06, 6
50, 0.005, 0.005, 2, 4, 0, 196, 423.28, 6
50, 0.005, 0.005, 2, 4, 1, 358, 434.04, 6
50, 0.005, 0.005, 2, 1, 0, 174, 383.68, 7
50, 0.005, 0.005, 2, 1, 1, 173, 262.5, 7
50, 0.005, 0.005, 2, 2, 0, 189, 475.44, 7
50, 0.005, 0.005, 2, 2, 1, 176, 368.88, 7
50, 0.005, 0.005, 2, 3, 0, 253, 498.84, 7
50, 0.005, 0.005, 2, 3, 1, 209, 369.06, 7
50, 0.005, 0.005, 2, 4, 0, 344, 446.84, 7
50, 0.005, 0.005, 2, 4, 1, 347, 447.08, 7
50, 0.005, 0.005, 2, 1, 0, 165, 341.48, 8
50, 0.005, 0.005, 2, 1, 1, 165, 245.96, 8
50, 0.005, 0.005, 2, 2, 0, 58, 397.36, 8
50, 0.005, 0.005, 2, 2, 1, 134, 387.24, 8
50, 0.005, 0.005, 2, 3, 0, 176, 511.44, 8
50, 0.005, 0.005, 2, 3, 1, 173, 339.6, 8
50, 0.005, 0.005, 2, 4, 0, 188, 344.48, 8
50, 0.005, 0.005, 2, 4, 1, 188, 247.8, 8
50, 0.005, 0.005, 2, 1, 0, 163, 456.5, 9
50, 0.005, 0.005, 2, 1, 1, 162, 307.58, 9
50, 0.005, 0.005, 2, 2, 0, 85, 382.14, 9
50, 0.005, 0.005, 2, 2, 1, 91, 305.28, 9
50, 0.005, 0.005, 2, 3, 0, 365, 632.12, 9
50, 0.005, 0.005, 2, 3, 1, 365, 488.46, 9
50, 0.005, 0.005, 2, 4, 0, 354, 476.04, 9
50, 0.005, 0.005, 2, 4, 1, 383, 436.44, 9
50, 0.005, 0.005, 10, 1, 0, 178, 469.48, 0
50, 0.005, 0.005, 10, 1, 1, 178, 236.52, 0
50, 0.005, 0.005, 10, 1, 2, 172, 220.68, 0
50, 0.005, 0.005, 10, 1, 3, 172, 245.78, 0
50, 0.005, 0.005, 10, 1, 4, 163, 215.86, 0
50, 0.005, 0.005, 10, 1, 5, 163, 260.82, 0
50, 0.005, 0.005, 10, 1, 6, 163, 206.5, 0
50, 0.005, 0.005, 10, 1, 7, 163, 190.7, 0
50, 0.005, 0.005, 10, 1, 8, 162, 218.56, 0
50, 0.005, 0.005, 10, 1, 9, 161, 212.28, 0
50, 0.005, 0.005, 10, 2, 0, 130, 394.54, 0
50, 0.005, 0.005, 10, 2, 1, 121, 362.64, 0
50, 0.005, 0.005, 10, 2, 2, 218, 381.0, 0
50, 0.005, 0.005, 10, 2, 3, 155, 350.4, 0
50, 0.005, 0.005, 10, 2, 4, 155, 340.32, 0
50, 0.005, 0.005, 10, 2, 5, 155, 394.48, 0
50, 0.005, 0.005, 10, 2, 6, 203, 412.88, 0
50, 0.005, 0.005, 10, 2, 7, 155, 367.32, 0
50, 0.005, 0.005, 10, 2, 8, 155, 396.0, 0
50, 0.005, 0.005, 10, 2, 9, 309, 410.64, 0
50, 0.005, 0.005, 10, 3, 0, 197, 432.64, 0
50, 0.005, 0.005, 10, 3, 1, 190, 303.16, 0
50, 0.005, 0.005, 10, 3, 2, 189, 272.04, 0
50, 0.005, 0.005, 10, 3, 3, 189, 228.24, 0
50, 0.005, 0.005, 10, 3, 4, 185, 270.42, 0
50, 0.005, 0.005, 10, 3, 5, 181, 228.08, 0
50, 0.005, 0.005, 10, 3, 6, 179, 227.7, 0
50, 0.005, 0.005, 10, 3, 7, 177, 196.86, 0
50, 0.005, 0.005, 10, 3, 8, 171, 219.7, 0
50, 0.005, 0.005, 10, 3, 9, 173, 206.02, 0
50, 0.005, 0.005, 10, 4, 0, 461, 498.44, 0
50, 0.005, 0.005, 10, 4, 1, 408, 490.08, 0
50, 0.005, 0.005, 10, 4, 2, 385, 469.88, 0
50, 0.005, 0.005, 10, 4, 3, 385, 453.68, 0
50, 0.005, 0.005, 10, 4, 4, 385, 415.0, 0
50, 0.005, 0.005, 10, 4, 5, 385, 450.52, 0
50, 0.005, 0.005, 10, 4, 6, 385, 408.4, 0
50, 0.005, 0.005, 10, 4, 7, 385, 399.8, 0
50, 0.005, 0.005, 10, 4, 8, 385, 401.84, 0
50, 0.005, 0.005, 10, 4, 9, 349, 392.84, 0
50, 0.005, 0.005, 10, 1, 0, 185, 369.18, 1
50, 0.005, 0.005, 10, 1, 1, 175, 252.18, 1
50, 0.005, 0.005, 10, 1, 2, 175, 242.06, 1
50, 0.005, 0.005, 10, 1, 3, 174, 233.88, 1
50, 0.005, 0.005, 10, 1, 4, 173, 211.44, 1
50, 0.005, 0.005, 10, 1, 5, 174, 243.7, 1
50, 0.005, 0.005, 10, 1, 6, 174, 216.96, 1
50, 0.005, 0.005, 10, 1, 7, 170, 230.3, 1
50, 0.005, 0.005, 10, 1, 8, 170, 206.06, 1
50, 0.005, 0.005, 10, 1, 9, 170, 218.54, 1
50, 0.005, 0.005, 10, 2, 0, 54, 391.32, 1
50, 0.005, 0.005, 10, 2, 1, 44, 295.56, 1
50, 0.005, 0.005, 10, 2, 2, 41, 324.44, 1
50, 0.005, 0.005, 10, 2, 3, 53, 186.32, 1
50, 0.005, 0.005, 10, 2, 4, 53, 89.32, 1
50, 0.005, 0.005, 10, 2, 5, 53, 254.84, 1
50, 0.005, 0.005, 10, 2, 6, 53, 206.48, 1
50, 0.005, 0.005, 10, 2, 7, 53, 189.2, 1
50, 0.005, 0.005, 10, 2, 8, 53, 170.24, 1
50, 0.005, 0.005, 10, 2, 9, 53, 125.04, 1
50, 0.005, 0.005, 10, 3, 0, 179, 665.96, 1
50, 0.005, 0.005, 10, 3, 1, 177, 599.86, 1
50, 0.005, 0.005, 10, 3, 2, 175, 349.52, 1
50, 0.005, 0.005, 10, 3, 3, 171, 222.74, 1
50, 0.005, 0.005, 10, 3, 4, 169, 198.22, 1
50, 0.005, 0.005, 10, 3, 5, 169, 196.98, 1
50, 0.005, 0.005, 10, 3, 6, 163, 223.72, 1
50, 0.005, 0.005, 10, 3, 7, 163, 197.14, 1
50, 0.005, 0.005, 10, 3, 8, 158, 214.6, 1
50, 0.005, 0.005, 10, 3, 9, 158, 212.14, 1
50, 0.005, 0.005, 10, 4, 0, 231, 461.88, 1
50, 0.005, 0.005, 10, 4, 1, 224, 364.24, 1
50, 0.005, 0.005, 10, 4, 2, 250, 359.48, 1
50, 0.005, 0.005, 10, 4, 3, 250, 324.76, 1
50, 0.005, 0.005, 10, 4, 4, 250, 307.96, 1
50, 0.005, 0.005, 10, 4, 5, 303, 478.52, 1
50, 0.005, 0.005, 10, 4, 6, 303, 443.4, 1
50, 0.005, 0.005, 10, 4, 7, 303, 394.8, 1
50, 0.005, 0.005, 10, 4, 8, 291, 415.8, 1
50, 0.005, 0.005, 10, 4, 9, 231, 358.68, 1
50, 0.005, 0.005, 10, 1, 0, 172, 397.42, 2
50, 0.005, 0.005, 10, 1, 1, 170, 258.86, 2
50, 0.005, 0.005, 10, 1, 2, 169, 228.46, 2
50, 0.005, 0.005, 10, 1, 3, 169, 252.94, 2
50, 0.005, 0.005, 10, 1, 4, 166, 267.36, 2
50, 0.005, 0.005, 10, 1, 5, 164, 234.24, 2
50, 0.005, 0.005, 10, 1, 6, 162, 195.56, 2
50, 0.005, 0.005, 10, 1, 7, 162, 223.2, 2
50, 0.005, 0.005, 10, 1, 8, 157, 237.08, 2
50, 0.005, 0.005, 10, 1, 9, 157, 228.34, 2
50, 0.005, 0.005, 10, 2, 0, 84, 323.64, 2
50, 0.005, 0.005, 10, 2, 1, 109, 377.88, 2
50, 0.005, 0.005, 10, 2, 2, 85, 252.8, 2
50, 0.005, 0.005, 10, 2, 3, 93, 317.36, 2
50, 0.005, 0.005, 10, 2, 4, 67, 284.04, 2
50, 0.005, 0.005, 10, 2, 5, 109, 326.72, 2
50, 0.005, 0.005, 10, 2, 6, 109, 241.28, 2
50, 0.005, 0.005, 10, 2, 7, 109, 264.88, 2
50, 0.005, 0.005, 10, 2, 8, 109, 236.64, 2
50, 0.005, 0.005, 10, 2, 9, 109, 194.88, 2
50, 0.005, 0.005, 10, 3, 0, 186, 630.28, 2
50, 0.005, 0.005, 10, 3, 1, 177, 456.06, 2
50, 0.005, 0.005, 10, 3, 2, 175, 255.72, 2
50, 0.005, 0.005, 10, 3, 3, 175, 268.24, 2
50, 0.005, 0.005, 10, 3, 4, 173, 281.82, 2
50, 0.005, 0.005, 10, 3, 5, 173, 269.22, 2
50, 0.005, 0.005, 10, 3, 6, 164, 271.12, 2
50, 0.005, 0.005, 10, 3, 7, 162, 252.62, 2
50, 0.005, 0.005, 10, 3, 8, 159, 247.92, 2
50, 0.005, 0.005, 10, 3, 9, 155, 230.66, 2
50, 0.005, 0.005, 10, 4, 0, 372, 451.28, 2
50, 0.005, 0.005, 10, 4, 1, 92, 377.48, 2
50, 0.005, 0.005, 10, 4, 2, 98, 393.64, 2
50, 0.005, 0.005, 10, 4, 3, 87, 367.28, 2
50, 0.005, 0.005, 10, 4, 4, 87, 311.68, 2
50, 0.005, 0.005, 10, 4, 5, 87, 283.88, 2
50, 0.005, 0.005, 10, 4, 6, 87, 226.24, 2
50, 0.005, 0.005, 10, 4, 7, 87, 230.32, 2
50, 0.005, 0.005, 10, 4, 8, 87, 249.8, 2
50, 0.005, 0.005, 10, 4, 9, 87, 241.96, 2
50, 0.005, 0.005, 10, 1, 0, 168, 424.04, 3
50, 0.005, 0.005, 10, 1, 1, 168, 256.58, 3
50, 0.005, 0.005, 10, 1, 2, 168, 233.16, 3
50, 0.005, 0.005, 10, 1, 3, 159, 240.54, 3
50, 0.005, 0.005, 10, 1, 4, 158, 211.68, 3
50, 0.005, 0.005, 10, 1, 5, 155, 185.72, 3
50, 0.005, 0.005, 10, 1, 6, 155, 210.24, 3
50, 0.005, 0.005, 10, 1, 7, 153, 174.1, 3
50, 0.005, 0.005, 10, 1, 8, 153, 186.28, 3
50, 0.005, 0.005, 10, 1, 9, 150, 191.2, 3
50, 0.005, 0.005, 10, 2, 0, 178, 424.82, 3
50, 0.005, 0.005, 10, 2, 1, 207, 356.88, 3
50, 0.005, 0.005, 10, 2, 2, 215, 406.8, 3
50, 0.005, 0.005, 10, 2, 3, 215, 356.16, 3
50, 0.005, 0.005, 10, 2, 4, 267, 444.76, 3
50, 0.005, 0.005, 10, 2, 5, 257, 378.56, 3
50, 0.005, 0.005, 10, 2, 6, 257, 359.0, 3
50, 0.005, 0.005, 10, 2, 7, 106, 401.76, 3
50, 0.005, 0.005, 10, 2, 8, 106, 297.16, 3
50, 0.005, 0.005, 10, 2, 9, 106, 418.4, 3
50, 0.005, 0.005, 10, 3, 0, 147, 176.7, 3
50, 0.005, 0.005, 10, 3, 1, 146, 215.72, 3
50, 0.005, 0.005, 10, 3, 2, 147, 187.62, 3
50, 0.005, 0.005, 10, 3, 3, 147, 194.68, 3
50, 0.005, 0.005, 10, 3, 4, 146, 171.72, 3
50, 0.005, 0.005, 10, 3, 5, 146, 158.5, 3
50, 0.005, 0.005, 10, 3, 6, 146, 181.24, 3
50, 0.005, 0.005, 10, 3, 7, 145, 165.34, 3
50, 0.005, 0.005, 10, 3, 8, 145, 166.16, 3
50, 0.005, 0.005, 10, 3, 9, 145, 192.26, 3
50, 0.005, 0.005, 10, 4, 0, 126, 449.56, 3
50, 0.005, 0.005, 10, 4, 1, 206, 391.16, 3
50, 0.005, 0.005, 10, 4, 2, 205, 434.32, 3
50, 0.005, 0.005, 10, 4, 3, 318, 448.48, 3
50, 0.005, 0.005, 10, 4, 4, 196, 431.24, 3
50, 0.005, 0.005, 10, 4, 5, 178, 446.16, 3
50, 0.005, 0.005, 10, 4, 6, 178, 373.08, 3
50, 0.005, 0.005, 10, 4, 7, 372, 470.16, 3
50, 0.005, 0.005, 10, 4, 8, 206, 418.04, 3
50, 0.005, 0.005, 10, 4, 9, 206, 372.28, 3
50, 0.005, 0.005, 10, 1, 0, 173, 350.32, 4
50, 0.005, 0.005, 10, 1, 1, 166, 227.58, 4
50, 0.005, 0.005, 10, 1, 2, 163, 200.5, 4
50, 0.005, 0.005, 10, 1, 3, 160, 190.44, 4
50, 0.005, 0.005, 10, 1, 4, 160, 179.7, 4
50, 0.005, 0.005, 10, 1, 5, 159, 191.9, 4
50, 0.005, 0.005, 10, 1, 6, 155, 185.32, 4
50, 0.005, 0.005, 10, 1, 7, 155, 198.52, 4
50, 0.005, 0.005, 10, 1, 8, 153, 190.8, 4
50, 0.005, 0.005, 10, 1, 9, 153, 174.46, 4
50, 0.005, 0.005, 10, 2, 0, 48, 379.3, 4
50, 0.005, 0.005, 10, 2, 1, 102, 380.8, 4
50, 0.005, 0.005, 10, 2, 2, 37, 333.24, 4
50, 0.005, 0.005, 10, 2, 3, 101, 427.28, 4
50, 0.005, 0.005, 10, 2, 4, 102, 395.92, 4
50, 0.005, 0.005, 10, 2, 5, 82, 434.08, 4
50, 0.005, 0.005, 10, 2, 6, 82, 379.08, 4
50, 0.005, 0.005, 10, 2, 7, 82, 268.84, 4
50, 0.005, 0.005, 10, 2, 8, 82, 313.08, 4
50, 0.005, 0.005, 10, 2, 9, 228, 435.56, 4
50, 0.005, 0.005, 10, 3, 0, 340, 592.3, 4
50, 0.005, 0.005, 10, 3, 1, 193, 432.0, 4
50, 0.005, 0.005, 10, 3, 2, 181, 308.1, 4
50, 0.005, 0.005, 10, 3, 3, 181, 238.04, 4
50, 0.005, 0.005, 10, 3, 4, 174, 254.68, 4
50, 0.005, 0.005, 10, 3, 5, 172, 265.24, 4
50, 0.005, 0.005, 10, 3, 6, 165, 227.06, 4
50, 0.005, 0.005, 10, 3, 7, 162, 261.78, 4
50, 0.005, 0.005, 10, 3, 8, 165, 244.28, 4
50, 0.005, 0.005, 10, 3, 9, 162, 243.34, 4
50, 0.005, 0.005, 10, 4, 0, 218, 442.64, 4
50, 0.005, 0.005, 10, 4, 1, 218, 371.68, 4
50, 0.005, 0.005, 10, 4, 2, 218, 366.28, 4
50, 0.005, 0.005, 10, 4, 3, 218, 388.44, 4
50, 0.005, 0.005, 10, 4, 4, 218, 371.04, 4
50, 0.005, 0.005, 10, 4, 5, 218, 381.2, 4
50, 0.005, 0.005, 10, 4, 6, 218, 357.08, 4
50, 0.005, 0.005, 10, 4, 7, 218, 372.16, 4
50, 0.005, 0.005, 10, 4, 8, 218, 318.72, 4
50, 0.005, 0.005, 10, 4, 9, 218, 307.12, 4
50, 0.005, 0.005, 10, 1, 0, 193, 434.64, 5
50, 0.005, 0.005, 10, 1, 1, 181, 267.22, 5
50, 0.005, 0.005, 10, 1, 2, 180, 284.58, 5
50, 0.005, 0.005, 10, 1, 3, 177, 250.4, 5
50, 0.005, 0.005, 10, 1, 4, 177, 237.06, 5
50, 0.005, 0.005, 10, 1, 5, 176, 235.94, 5
50, 0.005, 0.005, 10, 1, 6, 172, 227.2, 5
50, 0.005, 0.005, 10, 1, 7, 163, 227.18, 5
50, 0.005, 0.005, 10, 1, 8, 163, 212.32, 5
50, 0.005, 0.005, 10, 1, 9, 163, 272.0, 5
50, 0.005, 0.005, 10, 2, 0, 196, 413.42, 5
50, 0.005, 0.005, 10, 2, 1, 175, 372.2, 5
50, 0.005, 0.005, 10, 2, 2, 205, 399.76, 5
50, 0.005, 0.005, 10, 2, 3, 205, 408.68, 5
50, 0.005, 0.005, 10, 2, 4, 212, 392.36, 5
50, 0.005, 0.005, 10, 2, 5, 205, 370.16, 5
50, 0.005, 0.005, 10, 2, 6, 205, 342.44, 5
50, 0.005, 0.005, 10, 2, 7, 205, 377.8, 5
50, 0.005, 0.005, 10, 2, 8, 47, 318.6, 5
50, 0.005, 0.005, 10, 2, 9, 175, 399.96, 5
50, 0.005, 0.005, 10, 3, 0, 169, 561.12, 5
