Stage,Generation,Best_Fitness,Avg_Fitness,test
1, 46, 135, 289.785, 25
1, 47, 137, 257.39, 25
1, 48, 137, 287.525, 25
1, 49, 137, 256.995, 25
2, 0, 92, 425.425, 25
2, 1, 107, 374.66, 25
2, 2, 109, 385.36, 25
2, 3, 61, 384.79, 25
2, 4, 24, 359.17, 25
2, 5, 95, 364.7, 25
2, 6, 88, 342.01, 25
2, 7, 86, 340.06, 25
2, 8, 44, 363.75, 25
2, 9, 44, 333.43, 25
2, 10, 38, 410.82, 25
2, 11, 101, 397.3, 25
2, 12, 28, 351.84, 25
2, 13, 88, 388.99, 25
2, 14, 101, 424.98, 25
2, 15, 101, 394.33, 25
2, 16, 115, 376.83, 25
2, 17, 88, 374.67, 25
2, 18, 88, 366.06, 25
2, 19, 116, 406.69, 25
2, 20, 123, 398.15, 25
2, 21, 86, 411.75, 25
2, 22, 86, 359.56, 25
2, 23, 86, 330.52, 25
2, 24, 86, 345.5, 25
2, 25, 88, 418.75, 25
2, 26, 88, 348.14, 25
2, 27, 88, 311.42, 25
2, 28, 88, 330.28, 25
2, 29, 95, 358.35, 25
2, 30, 120, 356.42, 25
2, 31, 88, 343.23, 25
2, 32, 93, 404.19, 25
2, 33, 93, 390.83, 25
2, 34, 88, 364.57, 25
2, 35, 93, 368.76, 25
2, 36, 88, 411.67, 25
2, 37, 28, 355.93, 25
2, 38, 42, 363.81, 25
2, 39, 42, 329.38, 25
2, 40, 88, 344.16, 25
2, 41, 88, 300.96, 25
2, 42, 88, 346.96, 25
2, 43, 28, 339.64, 25
2, 44, 28, 336.77, 25
2, 45, 28, 332.91, 25
2, 46, 88, 420.9, 25
2, 47, 98, 368.12, 25
2, 48, 115, 355.1, 25
2, 49, 115, 368.2, 25
3, 0, 135, 498.735, 25
3, 1, 136, 358.77, 25
3, 2, 138, 280.885, 25
3, 3, 138, 286.035, 25
3, 4, 139, 276.165, 25
3, 5, 137, 302.28, 25
3, 6, 138, 281.51, 25
3, 7, 137, 288.415, 25
3, 8, 137, 276.925, 25
3, 9, 136, 303.465, 25
3, 10, 137, 292.915, 25
3, 11, 137, 293.36, 25
3, 12, 134, 284.33, 25
3, 13, 134, 305.34, 25
3, 14, 134, 267.51, 25
3, 15, 133, 260.8, 25
3, 16, 132, 286.67, 25
3, 17, 133, 290.53, 25
3, 18, 134, 290.145, 25
3, 19, 131, 272.55, 25
3, 20, 131, 290.71, 25
3, 21, 128, 276.215, 25
3, 22, 126, 287.085, 25
3, 23, 126, 289.64, 25
3, 24, 122, 268.965, 25
3, 25, 122, 297.57, 25
3, 26, 122, 287.11, 25
3, 27, 125, 320.47, 25
3, 28, 125, 280.915, 25
3, 29, 124, 275.115, 25
3, 30, 123, 279.88, 25
3, 31, 122, 285.75, 25
3, 32, 122, 310.595, 25
3, 33, 121, 283.13, 25
3, 34, 120, 276.155, 25
3, 35, 121, 312.99, 25
3, 36, 120, 304.995, 25
3, 37, 119, 315.24, 25
3, 38, 120, 284.075, 25
3, 39, 121, 313.885, 25
3, 40, 121, 292.49, 25
3, 41, 120, 287.71, 25
3, 42, 120, 288.07, 25
3, 43, 120, 288.78, 25
3, 44, 120, 287.56, 25
3, 45, 119, 266.82, 25
3, 46, 119, 306.015, 25
3, 47, 116, 290.645, 25
3, 48, 116, 292.1, 25
3, 49, 117, 282.765, 25
4, 0, 44, 419.37, 25
4, 1, 46, 354.52, 25
4, 2, 57, 344.41, 25
4, 3, 54, 303.27, 25
4, 4, 44, 329.4, 25
4, 5, 44, 293.89, 25
4, 6, 46, 231.53, 25
4, 7, 54, 245.53, 25
4, 8, 44, 256.15, 25
4, 9, 44, 230.07, 25
4, 10, 44, 241.33, 25
4, 11, 44, 297.62, 25
4, 12, 44, 225.03, 25
4, 13, 44, 277.31, 25
4, 14, 41, 300.75, 25
4, 15, 27, 254.72, 25
4, 16, 27, 270.48, 25
4, 17, 27, 282.56, 25
4, 18, 27, 345.51, 25
4, 19, 42, 330.84, 25
4, 20, 42, 287.02, 25
4, 21, 35, 304.83, 25
4, 22, 35, 272.68, 25
4, 23, 41, 354.25, 25
4, 24, 41, 364.33, 25
4, 25, 55, 410.74, 25
4, 26, 42, 353.44, 25
4, 27, 44, 349.63, 25
4, 28, 44, 325.17, 25
4, 29, 44, 333.8, 25
4, 30, 46, 346.47, 25
4, 31, 46, 368.63, 25
4, 32, 45, 367.8, 25
4, 33, 42, 339.13, 25
4, 34, 42, 318.63, 25
4, 35, 41, 344.43, 25
4, 36, 42, 333.68, 25
4, 37, 42, 327.74, 25
4, 38, 42, 355.43, 25
4, 39, 35, 381.04, 25
4, 40, 32, 348.27, 25
4, 41, 41, 338.43, 25
4, 42, 32, 286.36, 25
4, 43, 41, 337.03, 25
4, 44, 41, 294.78, 25
4, 45, 37, 337.9, 25
4, 46, 42, 278.57, 25
4, 47, 45, 321.74, 25
4, 48, 42, 325.0, 25
4, 49, 42, 328.93, 25
1, 0, 178, 513.615, 26
1, 1, 171, 351.455, 26
1, 2, 158, 293.445, 26
1, 3, 158, 306.465, 26
1, 4, 158, 300.39, 26
1, 5, 158, 290.01, 26
1, 6, 158, 290.19, 26
1, 7, 159, 308.415, 26
1, 8, 158, 303.12, 26
1, 9, 157, 308.6, 26
1, 10, 156, 302.415, 26
1, 11, 153, 292.15, 26
1, 12, 152, 292.15, 26
1, 13, 141, 249.94, 26
1, 14, 142, 254.005, 26
1, 15, 131, 252.775, 26
1, 16, 129, 240.94, 26
1, 17, 128, 252.14, 26
1, 18, 129, 235.585, 26
1, 19, 128, 247.52, 26
1, 20, 128, 233.545, 26
1, 21, 130, 244.62, 26
1, 22, 129, 247.29, 26
1, 23, 129, 230.36, 26
1, 24, 129, 238.88, 26
1, 25, 130, 237.53, 26
1, 26, 128, 248.5, 26
1, 27, 127, 232.48, 26
1, 28, 129, 243.295, 26
1, 29, 125, 235.49, 26
1, 30, 125, 239.255, 26
1, 31, 125, 236.82, 26
1, 32, 125, 234.915, 26
1, 33, 125, 224.655, 26
1, 34, 123, 244.34, 26
1, 35, 123, 227.775, 26
1, 36, 122, 222.915, 26
1, 37, 122, 224.43, 26
1, 38, 122, 235.93, 26
1, 39, 122, 215.465, 26
1, 40, 121, 217.685, 26
1, 41, 121, 208.69, 26
1, 42, 120, 203.105, 26
1, 43, 120, 214.53, 26
1, 44, 121, 230.76, 26
1, 45, 124, 235.1, 26
1, 46, 123, 220.57, 26
1, 47, 123, 234.875, 26
1, 48, 121, 224.725, 26
1, 49, 121, 215.6, 26
2, 0, 149, 430.16, 26
2, 1, 140, 407.88, 26
2, 2, 143, 422.65, 26
2, 3, 140, 390.55, 26
2, 4, 172, 409.74, 26
2, 5, 237, 410.26, 26
2, 6, 154, 409.71, 26
2, 7, 176, 394.85, 26
2, 8, 237, 392.16, 26
2, 9, 235, 414.16, 26
2, 10, 185, 405.59, 26
2, 11, 237, 402.19, 26
2, 12, 237, 411.25, 26
2, 13, 147, 401.73, 26
2, 14, 185, 407.73, 26
2, 15, 185, 420.76, 26
2, 16, 147, 409.75, 26
2, 17, 147, 411.48, 26
2, 18, 157, 400.76, 26
2, 19, 155, 395.92, 26
2, 20, 185, 412.59, 26
2, 21, 237, 404.14, 26
2, 22, 147, 397.79, 26
2, 23, 147, 395.77, 26
2, 24, 147, 379.69, 26
2, 25, 147, 382.91, 26
2, 26, 164, 391.4, 26
2, 27, 168, 386.44, 26
2, 28, 168, 389.28, 26
2, 29, 168, 390.66, 26
2, 30, 168, 372.61, 26
2, 31, 168, 387.59, 26
2, 32, 172, 372.98, 26
2, 33, 168, 364.51, 26
2, 34, 140, 384.94, 26
2, 35, 147, 378.33, 26
2, 36, 147, 373.51, 26
2, 37, 130, 381.14, 26
2, 38, 168, 370.64, 26
2, 39, 140, 362.86, 26
2, 40, 162, 388.05, 26
2, 41, 168, 369.8, 26
2, 42, 168, 384.46, 26
2, 43, 161, 395.77, 26
2, 44, 166, 391.55, 26
2, 45, 166, 407.01, 26
2, 46, 172, 398.27, 26
2, 47, 171, 399.58, 26
2, 48, 161, 388.15, 26
2, 49, 185, 399.73, 26
3, 0, 142, 325.21, 26
3, 1, 143, 248.17, 26
3, 2, 144, 224.88, 26
3, 3, 144, 227.805, 26
3, 4, 141, 232.33, 26
3, 5, 132, 210.01, 26
3, 6, 139, 226.72, 26
3, 7, 134, 251.465, 26
3, 8, 131, 226.195, 26
3, 9, 131, 235.65, 26
3, 10, 132, 216.98, 26
3, 11, 130, 214.025, 26
3, 12, 131, 210.325, 26
3, 13, 131, 207.24, 26
3, 14, 131, 220.355, 26
3, 15, 130, 194.295, 26
3, 16, 129, 222.38, 26
3, 17, 128, 215.935, 26
3, 18, 128, 212.91, 26
3, 19, 129, 203.13, 26
3, 20, 129, 218.05, 26
3, 21, 129, 214.745, 26
3, 22, 129, 242.96, 26
3, 23, 129, 235.31, 26
3, 24, 127, 224.69, 26
3, 25, 128, 257.36, 26
3, 26, 128, 248.99, 26
3, 27, 127, 224.675, 26
3, 28, 127, 237.435, 26
3, 29, 130, 227.105, 26
3, 30, 128, 241.315, 26
3, 31, 128, 246.8, 26
3, 32, 127, 229.69, 26
3, 33, 127, 241.11, 26
3, 34, 128, 267.325, 26
3, 35, 127, 229.9, 26
3, 36, 126, 272.54, 26
3, 37, 127, 258.59, 26
3, 38, 127, 262.95, 26
3, 39, 127, 233.42, 26
3, 40, 126, 265.09, 26
3, 41, 125, 253.145, 26
3, 42, 123, 230.5, 26
3, 43, 119, 251.795, 26
3, 44, 119, 249.775, 26
3, 45, 121, 241.6, 26
3, 46, 120, 243.375, 26
3, 47, 121, 236.785, 26
3, 48, 121, 240.755, 26
3, 49, 117, 261.53, 26
4, 0, 171, 388.63, 26
4, 1, 178, 362.83, 26
4, 2, 171, 343.94, 26
4, 3, 171, 340.57, 26
4, 4, 171, 340.32, 26
4, 5, 172, 350.08, 26
4, 6, 172, 297.12, 26
4, 7, 172, 339.02, 26
4, 8, 172, 277.85, 26
4, 9, 151, 294.26, 26
4, 10, 122, 307.44, 26
4, 11, 120, 285.97, 26
4, 12, 122, 305.45, 26
4, 13, 115, 338.29, 26
4, 14, 136, 350.2, 26
4, 15, 136, 304.06, 26
4, 16, 133, 295.74, 26
4, 17, 140, 354.02, 26
4, 18, 140, 323.17, 26
4, 19, 140, 328.31, 26
4, 20, 140, 310.16, 26
4, 21, 132, 326.56, 26
4, 22, 132, 361.23, 26
4, 23, 161, 371.05, 26
4, 24, 161, 313.07, 26
4, 25, 161, 315.19, 26
4, 26, 155, 302.23, 26
4, 27, 147, 262.75, 26
4, 28, 147, 268.35, 26
4, 29, 124, 283.67, 26
4, 30, 151, 302.22, 26
4, 31, 151, 297.03, 26
4, 32, 147, 247.17, 26
4, 33, 151, 248.06, 26
4, 34, 148, 229.06, 26
4, 35, 151, 267.14, 26
4, 36, 151, 252.98, 26
4, 37, 151, 310.39, 26
4, 38, 151, 279.12, 26
4, 39, 151, 267.92, 26
4, 40, 151, 230.16, 26
4, 41, 149, 268.26, 26
4, 42, 151, 290.03, 26
4, 43, 151, 240.84, 26
4, 44, 151, 279.31, 26
4, 45, 151, 215.96, 26
4, 46, 149, 235.1, 26
4, 47, 149, 249.92, 26
4, 48, 147, 213.23, 26
4, 49, 151, 288.66, 26
1, 0, 178, 480.055, 27
1, 1, 178, 325.715, 27
1, 2, 174, 289.66, 27
1, 3, 173, 308.685, 27
1, 4, 164, 283.26, 27
1, 5, 159, 300.075, 27
1, 6, 156, 301.005, 27
1, 7, 156, 289.695, 27
1, 8, 149, 286.02, 27
1, 9, 146, 276.555, 27
1, 10, 147, 281.915, 27
1, 11, 146, 273.99, 27
1, 12, 147, 279.2, 27
1, 13, 146, 266.7, 27
1, 14, 146, 238.825, 27
1, 15, 143, 232.04, 27
1, 16, 143, 246.845, 27
1, 17, 143, 241.145, 27
1, 18, 142, 241.125, 27
1, 19, 139, 252.755, 27
1, 20, 140, 269.525, 27
1, 21, 140, 233.175, 27
1, 22, 139, 249.51, 27
1, 23, 139, 277.855, 27
1, 24, 138, 252.925, 27
1, 25, 136, 283.56, 27
1, 26, 136, 262.73, 27
1, 27, 136, 286.11, 27
1, 28, 133, 293.41, 27
1, 29, 132, 267.765, 27
1, 30, 132, 275.215, 27
1, 31, 134, 246.125, 27
1, 32, 133, 254.54, 27
1, 33, 130, 265.22, 27
1, 34, 130, 279.14, 27
1, 35, 126, 273.495, 27
1, 36, 126, 261.86, 27
1, 37, 126, 259.49, 27
1, 38, 128, 272.805, 27
1, 39, 128, 286.285, 27
1, 40, 123, 300.275, 27
1, 41, 124, 292.115, 27
1, 42, 124, 323.365, 27
1, 43, 126, 277.77, 27
1, 44, 126, 289.565, 27
1, 45, 126, 265.975, 27
1, 46, 125, 266.945, 27
1, 47, 125, 254.73, 27
1, 48, 126, 267.57, 27
1, 49, 123, 253.3, 27
2, 0, 123, 443.845, 27
2, 1, 32, 375.88, 27
2, 2, 31, 403.72, 27
2, 3, 13, 358.95, 27
2, 4, 31, 386.38, 27
2, 5, 32, 351.6, 27
2, 6, 32, 352.12, 27
2, 7, 33, 362.97, 27
2, 8, 13, 377.13, 27
2, 9, 33, 382.62, 27
2, 10, 32, 409.22, 27
2, 11, 32, 376.22, 27
2, 12, 33, 395.12, 27
2, 13, 30, 384.07, 27
2, 14, 30, 400.25, 27
2, 15, 13, 384.12, 27
2, 16, 36, 360.4, 27
2, 17, 31, 335.33, 27
2, 18, 31, 280.49, 27
2, 19, 31, 326.59, 27
2, 20, 13, 284.14, 27
2, 21, 31, 305.33, 27
2, 22, 31, 326.57, 27
2, 23, 31, 340.75, 27
2, 24, 31, 346.16, 27
2, 25, 31, 396.06, 27
2, 26, 31, 401.76, 27
2, 27, 31, 373.29, 27
2, 28, 34, 424.69, 27
2, 29, 33, 377.38, 27
2, 30, 34, 332.24, 27
2, 31, 31, 399.19, 27
2, 32, 31, 350.03, 27
2, 33, 31, 292.9, 27
2, 34, 13, 278.61, 27
2, 35, 34, 274.54, 27
2, 36, 32, 300.83, 27
2, 37, 32, 245.86, 27
2, 38, 32, 278.68, 27
2, 39, 31, 281.37, 27
2, 40, 34, 286.87, 27
2, 41, 31, 262.93, 27
2, 42, 31, 320.9, 27
2, 43, 31, 311.55, 27
2, 44, 31, 280.31, 27
2, 45, 31, 263.83, 27
2, 46, 31, 260.32, 27
2, 47, 31, 250.46, 27
2, 48, 31, 269.91, 27
2, 49, 31, 239.41, 27
3, 0, 164, 675.405, 27
3, 1, 136, 595.82, 27
3, 2, 129, 483.845, 27
3, 3, 129, 339.425, 27
3, 4, 128, 287.68, 27
3, 5, 127, 305.885, 27
3, 6, 130, 292.905, 27
3, 7, 132, 291.255, 27
3, 8, 131, 307.695, 27
3, 9, 127, 302.92, 27
3, 10, 124, 267.095, 27
3, 11, 128, 312.57, 27
3, 12, 126, 339.985, 27
3, 13, 128, 317.52, 27
3, 14, 128, 332.08, 27
3, 15, 123, 294.81, 27
3, 16, 123, 329.19, 27
3, 17, 125, 301.355, 27
3, 18, 124, 319.0, 27
3, 19, 121, 311.885, 27
3, 20, 123, 316.345, 27
3, 21, 122, 301.105, 27
3, 22, 122, 309.355, 27
3, 23, 122, 319.65, 27
3, 24, 121, 307.465, 27
3, 25, 121, 316.44, 27
3, 26, 120, 266.155, 27
3, 27, 121, 279.82, 27
3, 28, 121, 262.29, 27
3, 29, 113, 235.085, 27
3, 30, 113, 273.85, 27
3, 31, 113, 264.01, 27
3, 32, 118, 270.46, 27
3, 33, 119, 270.47, 27
3, 34, 118, 286.05, 27
3, 35, 119, 272.27, 27
3, 36, 120, 307.835, 27
3, 37, 117, 287.33, 27
3, 38, 117, 312.095, 27
3, 39, 118, 271.805, 27
3, 40, 117, 290.885, 27
3, 41, 116, 280.08, 27
3, 42, 116, 260.245, 27
3, 43, 115, 288.925, 27
3, 44, 114, 275.1, 27
3, 45, 111, 283.975, 27
3, 46, 110, 273.415, 27
3, 47, 110, 267.8, 27
3, 48, 109, 278.78, 27
3, 49, 107, 268.925, 27
4, 0, 136, 360.79, 27
4, 1, 41, 338.62, 27
4, 2, 102, 323.28, 27
4, 3, 19, 292.9, 27
4, 4, 91, 306.58, 27
4, 5, 102, 301.9, 27
4, 6, 91, 258.59, 27
4, 7, 44, 304.52, 27
4, 8, 33, 315.64, 27
4, 9, 18, 314.92, 27
4, 10, 18, 318.02, 27
4, 11, 18, 317.87, 27
4, 12, 41, 306.04, 27
4, 13, 18, 276.37, 27
4, 14, 18, 283.09, 27
4, 15, 18, 246.94, 27
4, 16, 18, 236.02, 27
4, 17, 18, 245.92, 27
4, 18, 18, 251.71, 27
4, 19, 18, 259.76, 27
4, 20, 18, 247.95, 27
4, 21, 17, 272.3, 27
4, 22, 18, 250.65, 27
4, 23, 17, 243.07, 27
4, 24, 17, 232.58, 27
4, 25, 17, 225.75, 27
4, 26, 18, 226.09, 27
4, 27, 18, 235.77, 27
4, 28, 19, 237.43, 27
4, 29, 19, 251.29, 27
4, 30, 19, 265.59, 27
4, 31, 19, 274.38, 27
4, 32, 19, 236.98, 27
4, 33, 19, 269.56, 27
4, 34, 19, 271.76, 27
4, 35, 19, 247.27, 27
4, 36, 18, 285.23, 27
4, 37, 18, 279.64, 27
4, 38, 18, 236.19, 27
4, 39, 19, 244.44, 27
4, 40, 17, 218.07, 27
4, 41, 19, 220.3, 27
4, 42, 19, 236.75, 27
4, 43, 19, 301.41, 27
4, 44, 19, 262.02, 27
4, 45, 19, 273.32, 27
4, 46, 19, 286.08, 27
4, 47, 19, 256.51, 27
4, 48, 17, 215.1, 27
4, 49, 19, 231.36, 27
1, 0, 170, 403.505, 28
1, 1, 167, 306.98, 28
1, 2, 152, 286.455, 28
1, 3, 149, 299.415, 28
1, 4, 149, 293.46, 28
1, 5, 147, 300.95, 28
1, 6, 146, 290.85, 28
1, 7, 146, 288.77, 28
1, 8, 139, 281.835, 28
1, 9, 139, 287.38, 28
1, 10, 141, 295.065, 28
1, 11, 141, 274.02, 28
1, 12, 141, 267.0, 28
1, 13, 141, 302.28, 28
1, 14, 139, 270.385, 28
1, 15, 139, 285.93, 28
1, 16, 138, 279.775, 28
1, 17, 137, 260.34, 28
1, 18, 138, 270.2, 28
1, 19, 138, 272.95, 28
1, 20, 138, 279.29, 28
1, 21, 141, 260.18, 28
1, 22, 141, 279.205, 28
1, 23, 140, 252.945, 28
1, 24, 140, 253.825, 28
1, 25, 134, 242.65, 28
1, 26, 138, 253.72, 28
1, 27, 140, 247.28, 28
1, 28, 136, 227.35, 28
1, 29, 135, 229.91, 28
1, 30, 135, 230.485, 28
1, 31, 134, 240.39, 28
1, 32, 134, 243.205, 28
1, 33, 134, 244.54, 28
1, 34, 135, 235.96, 28
1, 35, 135, 255.855, 28
1, 36, 135, 249.86, 28
1, 37, 135, 260.64, 28
1, 38, 134, 244.78, 28
1, 39, 137, 245.655, 28
1, 40, 136, 241.09, 28
1, 41, 139, 267.14, 28
1, 42, 130, 260.735, 28
1, 43, 129, 240.73, 28
1, 44, 129, 256.505, 28
1, 45, 129, 259.815, 28
1, 46, 133, 256.11, 28
1, 47, 130, 249.02, 28
1, 48, 130, 268.9, 28
1, 49, 132, 270.385, 28
2, 0, 98, 414.745, 28
2, 1, 92, 366.73, 28
2, 2, 125, 361.56, 28
2, 3, 125, 336.95, 28
2, 4, 125, 372.41, 28
2, 5, 125, 345.2, 28
2, 6, 126, 324.1, 28
2, 7, 141, 319.79, 28
2, 8, 141, 319.08, 28
2, 9, 129, 344.87, 28
2, 10, 145, 317.88, 28
2, 11, 129, 313.76, 28
2, 12, 127, 315.33, 28
2, 13, 142, 283.77, 28
2, 14, 141, 310.72, 28
2, 15, 108, 317.29, 28
2, 16, 108, 343.71, 28
2, 17, 140, 332.2, 28
2, 18, 116, 312.98, 28
2, 19, 139, 288.47, 28
2, 20, 140, 257.6, 28
2, 21, 139, 262.48, 28
2, 22, 61, 321.87, 28
2, 23, 127, 289.94, 28
2, 24, 127, 278.84, 28
2, 25, 127, 308.78, 28
2, 26, 127, 282.55, 28
2, 27, 123, 258.49, 28
2, 28, 123, 321.45, 28
2, 29, 104, 279.61, 28
2, 30, 104, 261.9, 28
2, 31, 104, 324.7, 28
2, 32, 68, 315.41, 28
2, 33, 68, 279.64, 28
2, 34, 103, 344.89, 28
2, 35, 104, 352.55, 28
2, 36, 125, 352.28, 28
2, 37, 103, 351.04, 28
2, 38, 103, 314.65, 28
2, 39, 106, 279.86, 28
2, 40, 102, 347.32, 28
2, 41, 104, 369.81, 28
2, 42, 68, 331.36, 28
2, 43, 83, 310.6, 28
2, 44, 83, 311.77, 28
2, 45, 83, 250.29, 28
2, 46, 83, 264.55, 28
2, 47, 83, 308.84, 28
2, 48, 81, 325.4, 28
2, 49, 83, 264.56, 28
3, 0, 136, 519.155, 28
3, 1, 133, 394.865, 28
3, 2, 133, 344.045, 28
3, 3, 133, 297.57, 28
3, 4, 133, 294.54, 28
3, 5, 130, 267.22, 28
3, 6, 127, 278.295, 28
3, 7, 127, 271.435, 28
3, 8, 127, 259.635, 28
3, 9, 127, 283.69, 28
3, 10, 124, 280.53, 28
3, 11, 124, 248.445, 28
3, 12, 120, 258.165, 28
3, 13, 119, 213.655, 28
3, 14, 119, 265.74, 28
3, 15, 119, 240.505, 28
3, 16, 118, 268.585, 28
3, 17, 118, 233.115, 28
3, 18, 115, 257.565, 28
3, 19, 115, 264.185, 28
3, 20, 115, 274.385, 28
3, 21, 115, 260.315, 28
3, 22, 118, 258.07, 28
3, 23, 118, 271.56, 28
3, 24, 114, 273.885, 28
3, 25, 114, 279.435, 28
3, 26, 111, 257.35, 28
3, 27, 110, 272.33, 28
3, 28, 109, 258.485, 28
3, 29, 111, 258.7, 28
3, 30, 111, 278.15, 28
3, 31, 108, 237.915, 28
3, 32, 110, 251.875, 28
3, 33, 110, 252.955, 28
3, 34, 112, 243.46, 28
3, 35, 110, 237.145, 28
3, 36, 107, 216.31, 28
3, 37, 107, 234.155, 28
3, 38, 107, 265.22, 28
3, 39, 107, 269.425, 28
3, 40, 106, 277.025, 28
3, 41, 106, 265.035, 28
3, 42, 107, 307.9, 28
3, 43, 108, 248.94, 28
3, 44, 108, 258.135, 28
3, 45, 107, 261.03, 28
3, 46, 109, 280.755, 28
3, 47, 101, 269.945, 28
3, 48, 108, 268.005, 28
3, 49, 110, 275.435, 28
4, 0, 146, 407.78, 28
4, 1, 112, 414.3, 28
4, 2, 134, 411.41, 28
4, 3, 152, 421.12, 28
4, 4, 299, 432.55, 28
4, 5, 149, 431.31, 28
4, 6, 135, 417.6, 28
4, 7, 131, 412.5, 28
4, 8, 135, 413.08, 28
4, 9, 135, 395.05, 28
4, 10, 131, 407.45, 28
4, 11, 73, 387.34, 28
4, 12, 80, 373.14, 28
4, 13, 149, 393.92, 28
4, 14, 111, 348.89, 28
4, 15, 111, 372.07, 28
4, 16, 111, 361.31, 28
4, 17, 112, 383.35, 28
4, 18, 112, 375.65, 28
4, 19, 122, 394.45, 28
4, 20, 131, 408.7, 28
4, 21, 131, 373.94, 28
4, 22, 129, 367.91, 28
4, 23, 129, 336.31, 28
4, 24, 111, 334.53, 28
4, 25, 111, 349.68, 28
4, 26, 111, 348.68, 28
4, 27, 111, 363.86, 28
4, 28, 111, 376.68, 28
4, 29, 82, 363.86, 28
4, 30, 111, 345.44, 28
4, 31, 111, 348.25, 28
4, 32, 79, 346.45, 28
4, 33, 74, 343.84, 28
4, 34, 111, 363.03, 28
4, 35, 111, 322.6, 28
4, 36, 111, 334.19, 28
4, 37, 111, 325.76, 28
4, 38, 111, 351.76, 28
4, 39, 115, 338.06, 28
4, 40, 111, 334.65, 28
4, 41, 111, 365.56, 28
4, 42, 110, 349.2, 28
4, 43, 111, 362.26, 28
4, 44, 111, 308.4, 28
4, 45, 111, 301.3, 28
4, 46, 111, 308.43, 28
4, 47, 111, 322.74, 28
4, 48, 111, 325.2, 28
4, 49, 111, 290.22, 28
1, 0, 158, 414.51, 29
1, 1, 157, 318.725, 29
1, 2, 154, 312.93, 29
1, 3, 148, 282.93, 29
1, 4, 146, 277.595, 29
1, 5, 143, 274.05, 29
1, 6, 140, 251.375, 29
1, 7, 140, 244.12, 29
1, 8, 139, 257.32, 29
1, 9, 139, 248.17, 29
1, 10, 136, 231.17, 29
1, 11, 133, 221.11, 29
1, 12, 129, 214.31, 29
1, 13, 133, 224.725, 29
1, 14, 132, 216.825, 29
1, 15, 130, 228.005, 29
1, 16, 132, 244.305, 29
1, 17, 130, 241.175, 29
1, 18, 127, 237.205, 29
1, 19, 130, 223.225, 29
1, 20, 127, 223.675, 29
1, 21, 130, 232.245, 29
1, 22, 125, 224.94, 29
1, 23, 125, 222.73, 29
1, 24, 124, 234.77, 29
1, 25, 120, 211.495, 29
1, 26, 122, 234.855, 29
1, 27, 124, 222.4, 29
1, 28, 122, 227.005, 29
1, 29, 124, 213.41, 29
1, 30, 120, 220.77, 29
1, 31, 123, 222.185, 29
1, 32, 123, 234.6, 29
1, 33, 123, 230.47, 29
1, 34, 123, 237.39, 29
1, 35, 123, 221.455, 29
1, 36, 122, 231.31, 29
1, 37, 119, 227.74, 29
1, 38, 118, 208.495, 29
1, 39, 118, 225.555, 29
1, 40, 118, 227.655, 29
1, 41, 118, 234.79, 29
1, 42, 119, 202.04, 29
1, 43, 119, 229.21, 29
1, 44, 118, 214.275, 29
1, 45, 118, 211.66, 29
1, 46, 118, 217.17, 29
1, 47, 117, 235.84, 29
1, 48, 117, 223.49, 29
1, 49, 118, 232.545, 29
2, 0, 46, 400.685, 29
2, 1, 31, 399.89, 29
2, 2, 140, 386.29, 29
2, 3, 50, 375.74, 29
2, 4, 50, 379.7, 29
2, 5, 50, 372.27, 29
2, 6, 50, 365.25, 29
2, 7, 123, 372.33, 29
2, 8, 50, 349.08, 29
2, 9, 50, 357.76, 29
2, 10, 50, 348.39, 29
2, 11, 121, 336.06, 29
2, 12, 139, 361.83, 29
2, 13, 121, 342.61, 29
2, 14, 61, 348.94, 29
2, 15, 61, 336.88, 29
2, 16, 56, 342.66, 29
2, 17, 61, 340.16, 29
2, 18, 61, 322.89, 29
2, 19, 61, 318.31, 29
2, 20, 61, 328.58, 29
2, 21, 61, 331.98, 29
2, 22, 55, 316.13, 29
2, 23, 55, 316.64, 29
2, 24, 61, 349.55, 29
2, 25, 61, 325.81, 29
2, 26, 61, 334.13, 29
2, 27, 61, 364.79, 29
2, 28, 153, 363.94, 29
2, 29, 61, 329.65, 29
2, 30, 153, 348.71, 29
2, 31, 110, 347.41, 29
2, 32, 110, 351.74, 29
2, 33, 153, 355.12, 29
2, 34, 56, 348.67, 29
2, 35, 141, 333.85, 29
2, 36, 56, 341.04, 29
2, 37, 56, 336.26, 29
2, 38, 126, 349.27, 29
2, 39, 55, 342.34, 29
2, 40, 138, 350.62, 29
2, 41, 109, 362.63, 29
2, 42, 107, 340.34, 29
2, 43, 57, 340.67, 29
2, 44, 141, 349.14, 29
2, 45, 55, 323.92, 29
2, 46, 141, 343.91, 29
2, 47, 141, 338.77, 29
2, 48, 122, 332.46, 29
2, 49, 101, 303.98, 29
3, 0, 577, 669.1, 29
3, 1, 177, 645.43, 29
3, 2, 290, 599.475, 29
3, 3, 166, 525.615, 29
3, 4, 155, 444.05, 29
3, 5, 134, 370.3, 29
3, 6, 143, 325.775, 29
3, 7, 145, 307.01, 29
3, 8, 137, 306.095, 29
3, 9, 137, 308.96, 29
3, 10, 133, 313.42, 29
3, 11, 126, 315.25, 29
3, 12, 126, 299.205, 29
3, 13, 126, 317.245, 29
3, 14, 126, 309.31, 29
3, 15, 131, 317.345, 29
3, 16, 130, 322.785, 29
3, 17, 128, 297.28, 29
3, 18, 128, 311.485, 29
